2023-06-12 12:36:01,744 INFO    SystemMonitor:33648 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-06-12 12:36:01,744 INFO    SystemMonitor:33648 [interfaces.py:start():168] Started cpu
2023-06-12 12:36:01,744 INFO    SystemMonitor:33648 [interfaces.py:start():168] Started disk
2023-06-12 12:36:01,745 INFO    SystemMonitor:33648 [interfaces.py:start():168] Started memory
2023-06-12 12:36:01,745 INFO    SystemMonitor:33648 [interfaces.py:start():168] Started network
2023-06-12 12:36:05,569 DEBUG   HandlerThread:33648 [handler.py:handle_request():144] handle_request: status_report
2023-06-12 12:36:05,679 DEBUG   HandlerThread:33648 [handler.py:handle_request():144] handle_request: keepalive
2023-06-12 12:36:07,278 INFO    Thread-13 :33648 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/visriv/Documents/Git/xai-seq/wandb/run-20230612_123519-2xjcgcgi/files/output.log
2023-06-12 12:36:09,286 INFO    Thread-13 :33648 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/visriv/Documents/Git/xai-seq/wandb/run-20230612_123519-2xjcgcgi/files/output.log
2023-06-12 12:36:10,687 DEBUG   HandlerThread:33648 [handler.py:handle_request():144] handle_request: keepalive
2023-06-12 12:36:11,391 DEBUG   HandlerThread:33648 [handler.py:handle_request():144] handle_request: status_report
2023-06-12 12:36:12,291 INFO    Thread-13 :33648 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/visriv/Documents/Git/xai-seq/wandb/run-20230612_123519-2xjcgcgi/files/output.log
2023-06-12 12:36:15,697 DEBUG   HandlerThread:33648 [handler.py:handle_request():144] handle_request: keepalive
2023-06-12 12:36:16,403 DEBUG   HandlerThread:33648 [handler.py:handle_request():144] handle_request: status_report
2023-06-12 12:36:20,703 DEBUG   HandlerThread:33648 [handler.py:handle_request():144] handle_request: keepalive
2023-06-12 12:36:21,050 DEBUG   HandlerThread:33648 [handler.py:handle_request():144] handle_request: log_artifact
2023-06-12 12:36:21,050 DEBUG   SenderThread:33648 [sender.py:send_request():363] send_request: log_artifact
2023-06-12 12:36:21,053 DEBUG   HandlerThread:33648 [handler.py:handle_request():144] handle_request: pause
2023-06-12 12:36:21,053 INFO    HandlerThread:33648 [handler.py:handle_request_pause():717] stopping system metrics thread or process
2023-06-12 12:36:21,054 INFO    HandlerThread:33648 [system_monitor.py:finish():161] Stopping system monitor
2023-06-12 12:36:21,071 DEBUG   SystemMonitor:33648 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-06-12 12:36:21,071 DEBUG   SystemMonitor:33648 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-06-12 12:36:21,071 DEBUG   SystemMonitor:33648 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-06-12 12:36:21,072 INFO    HandlerThread:33648 [interfaces.py:finish():175] Joined cpu
2023-06-12 12:36:21,072 INFO    HandlerThread:33648 [interfaces.py:finish():175] Joined disk
2023-06-12 12:36:21,072 INFO    HandlerThread:33648 [interfaces.py:finish():175] Joined memory
2023-06-12 12:36:21,072 INFO    HandlerThread:33648 [interfaces.py:finish():175] Joined network
2023-06-12 12:36:21,309 INFO    Thread-13 :33648 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/visriv/Documents/Git/xai-seq/wandb/run-20230612_123519-2xjcgcgi/files/output.log
2023-06-12 12:36:23,495 INFO    wandb-upload_1:33648 [upload_job.py:push():96] Uploaded file /Users/visriv/Library/Application Support/wandb/artifacts/staging/tmpm_8zgfj8
2023-06-12 12:36:25,006 INFO    SenderThread:33648 [sender.py:send_request_log_artifact():1381] logged artifact source-stock_prediction-None - {'id': 'QXJ0aWZhY3Q6NDg0NzM2MzAw', 'digest': '1b7ad35b3eae55423669c15bcbc1c7d2', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjc1MDI3NzU1', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NDg0NzM1NjAw', 'versionIndex': 24}}, 'version': 'latest'}
2023-06-12 12:36:25,007 DEBUG   SenderThread:33648 [sender.py:send():336] send: stats
2023-06-12 12:36:25,007 DEBUG   HandlerThread:33648 [handler.py:handle_request():144] handle_request: status_report
2023-06-12 12:36:25,724 DEBUG   HandlerThread:33648 [handler.py:handle_request():144] handle_request: keepalive
2023-06-12 12:36:30,023 DEBUG   HandlerThread:33648 [handler.py:handle_request():144] handle_request: status_report
2023-06-12 12:36:30,744 DEBUG   HandlerThread:33648 [handler.py:handle_request():144] handle_request: keepalive
2023-06-12 12:36:35,040 DEBUG   HandlerThread:33648 [handler.py:handle_request():144] handle_request: status_report
2023-06-12 12:36:35,762 DEBUG   HandlerThread:33648 [handler.py:handle_request():144] handle_request: keepalive
2023-06-12 12:36:40,055 DEBUG   HandlerThread:33648 [handler.py:handle_request():144] handle_request: status_report
2023-06-12 12:36:40,778 DEBUG   HandlerThread:33648 [handler.py:handle_request():144] handle_request: keepalive
2023-06-12 12:36:45,069 DEBUG   HandlerThread:33648 [handler.py:handle_request():144] handle_request: status_report
2023-06-12 12:36:45,793 DEBUG   HandlerThread:33648 [handler.py:handle_request():144] handle_request: keepalive
2023-06-12 12:36:50,083 DEBUG   HandlerThread:33648 [handler.py:handle_request():144] handle_request: status_report
2023-06-12 12:36:50,811 DEBUG   HandlerThread:33648 [handler.py:handle_request():144] handle_request: keepalive
2023-06-12 12:36:55,102 DEBUG   HandlerThread:33648 [handler.py:handle_request():144] handle_request: status_report
2023-06-12 12:36:55,833 DEBUG   HandlerThread:33648 [handler.py:handle_request():144] handle_request: keepalive
